ID;Edad;Experiencia;Ingreso;Postal;Familia;credito;educacion;cuenta de ahorros;servicios online;Mora
3371;39;13;59;90033;3;0.9;3;0;1;0
246;35;11;25;92614;2;1;2;0;0;0
2126;44;20;93;91910;4;0.8;1;0;1;0
2911;46;22;102;95039;3;4.5;3;0;1;0
4421;62;38;149;92130;1;4.7;1;1;1;0
1311;NA;36;21;95616;3;0.3;3;0;0;0
2740;NA;18;42;91330;1;0.3;3;1;1;0
3672;50;25;18;93106;1;0.4;3;0;1;0
3381;64;38;21;95422;1;0.8;2;0;0;1
1552;50;25;192;94115;2;2.8;1;0;0;1
799;29;2;38;93063;1;2;2;0;0;0
4785;52;28;9;90405;2;0.2;1;0;0;0
2449;51;NA;42;92103;2;0.6;3;0;1;1
3852;46;21;99;90277;2;3.8;3;0;1;0
4012;47;21;88;94304;2;1.7;2;0;1;0
834;61;35;63;94939;3;2.2;3;0;0;0
1202;35;8;38;95060;4;1;2;0;1;0
3462;57;27;64;92007;3;2;3;0;1;0
2766;54;29;28;92093;4;0.2;2;0;1;0
2519;NA;37;50;95125;4;1.3;2;1;0;1
1403;55;29;172;95064;1;5.2;2;0;0;0
1650;29;4;73;95039;1;0.8;2;0;1;0
2502;44;18;90;95616;4;2.6;3;0;1;0
1179;33;NA;14;94025;1;0.4;2;0;1;0
1330;28;4;32;90095;3;1;2;0;0;0
3910;33;7;111;90245;2;1.3;1;0;1;0
2941;27;3;43;90245;3;0.1;2;0;1;0
2420;63;37;44;94550;2;1;3;0;1;0
2658;NA;6;72;94583;1;2.6;2;0;1;0
1401;32;8;78;90401;4;0.1;2;0;1;0
1583;43;19;170;92037;4;4.25;1;0;1;1
2934;47;22;42;95820;3;2.7;2;0;1;0
903;57;33;95;95054;2;1.6;1;0;0;0
4132;48;23;23;94534;4;0.4;2;0;0;0
457;64;39;42;92068;3;0.5;2;0;1;0
4590;31;7;13;93727;1;0.5;3;1;1;0
1005;53;23;NA;95054;4;2;3;0;1;0
2842;37;11;190;94305;4;7.3;2;0;1;0
2135;50;24;68;95821;1;1.5;2;0;1;1
1321;31;7;192;90250;1;0;2;0;1;0
4097;38;14;49;90740;3;2.8;1;0;0;0
769;43;19;72;90024;2;1.7;1;0;1;0
652;28;4;58;92121;3;1.5;1;0;0;0
11;65;NA;105;94710;4;2.4;3;0;0;0
4353;NA;16;NA;94305;4;2.67;1;0;1;0
4764;NA;25;173;95051;1;0.5;2;0;1;0
4313;NA;15;93;95616;1;2.8;3;0;1;0
1039;NA;30;145;95831;4;5.7;2;0;1;1
4835;49;23;70;94305;1;0.3;1;0;0;0
3395;25;-1;113;90089;4;2.1;3;0;1;0
2321;46;22;84;92692;4;2;3;1;1;0
489;37;13;43;94122;3;2.8;1;1;1;0
3168;62;38;58;94720;4;1.2;2;0;0;1
2393;44;20;138;94143;2;3.3;1;0;0;1
2569;46;21;34;92373;2;1.3;1;0;1;0
3398;31;6;170;94010;2;6.7;1;0;1;0
2550;41;15;63;95060;1;0.7;3;1;0;1
2840;58;33;75;90034;2;0;3;1;1;0
302;65;39;150;92120;2;6.9;1;0;0;0
293;30;5;38;94542;4;0.8;1;0;1;1
3834;33;9;83;93943;1;0.1;1;0;1;0
252;54;28;170;92182;2;6.2;2;0;1;0
1641;36;10;55;90009;1;2;1;0;1;0
844;64;39;73;94720;3;2.4;1;0;1;0
451;51;25;69;95747;1;0.3;1;0;1;1
4407;50;25;24;95133;4;0.4;2;1;1;0
2818;31;7;105;94025;1;4;1;0;1;0
3190;32;6;31;92675;1;0.3;1;0;0;0
2157;35;11;93;90747;2;2.7;1;0;1;1
3891;42;17;139;91101;2;2.9;3;0;1;0
186;39;14;115;91320;1;1;3;0;1;0
841;27;3;94;92373;2;0.2;1;0;0;1
1626;56;30;21;94542;2;0.7;2;0;1;0
3988;62;36;19;95833;2;0.2;3;0;1;1
4903;33;8;58;90505;2;2.5;1;1;1;0
1993;52;28;NA;94302;2;0.8;1;0;0;1
46;57;NA;52;94720;4;2.5;1;0;0;1
1774;31;5;28;92037;4;0.8;1;0;0;0
2823;30;5;30;90245;4;0.8;1;0;1;0
285;44;19;69;92806;3;0.5;3;0;1;0
3014;45;21;NA;90029;2;1.4;1;0;1;1
3753;55;30;82;93003;4;1.3;3;1;0;1
298;55;25;70;93720;3;1.4;3;0;1;0
4266;27;2;44;93943;4;0.6;2;0;1;0
2529;57;31;79;91335;3;4.4;1;0;0;1
1528;57;33;45;94117;1;1.8;3;0;0;0
212;44;18;NA;94720;1;0.2;1;0;0;0
2980;57;32;102;90210;1;2.6;1;0;1;0
1698;64;38;32;90065;3;0.7;2;0;1;1
35;NA;NA;50;94035;4;1.8;3;0;1;0
3892;65;40;63;94701;3;0.5;2;0;1;0
2929;31;NA;175;95005;2;6.7;1;0;1;0
2261;39;14;15;93561;2;0.3;2;0;0;0
2243;41;17;45;93437;1;1.8;1;1;1;0
3504;29;3;53;95814;4;2.1;3;0;1;0
2958;61;36;NA;92717;3;0.5;2;0;1;0
1413;59;33;100;95064;2;2;1;0;0;0
4170;41;17;143;90059;2;2.7;3;0;1;0
900;30;3;172;91302;3;3.4;2;0;0;1
1708;61;37;NA;92374;3;0.4;2;0;0;1
4963;46;20;122;90065;3;3;3;0;1;1
3707;58;33;51;94305;2;1.6;3;0;1;0
4467;NA;10;60;90071;3;2.8;1;0;1;1
2738;57;31;159;94577;2;0.5;1;0;0;0
871;43;19;35;92106;3;0.5;1;1;1;0
2520;60;36;10;92121;2;1;1;0;1;1
4411;39;14;153;91614;2;3;1;1;0;0
3506;64;NA;103;90304;1;0.8;3;0;1;1
1712;27;3;201;95819;1;6.33;1;0;1;0
1807;61;36;10;90740;1;0.1;1;0;0;0
932;27;3;43;91302;1;1;3;0;1;0
1020;29;3;30;91745;4;0.3;2;0;0;0
2535;56;30;90;94402;1;1.9;2;0;1;0
4794;45;21;59;94703;2;2.5;1;0;1;0
408;64;40;58;93437;1;1.8;3;0;1;0
2755;26;1;61;93943;4;2.2;1;0;0;0
3076;26;0;85;95616;2;1.6;3;0;0;0
428;32;7;35;92521;3;1.3;1;1;0;1
4204;59;33;88;93106;4;1.9;2;0;0;0
2978;35;10;161;94109;1;4.1;1;0;1;0
4953;NA;3;53;94005;4;1.8;3;0;1;0
3482;52;26;34;93023;1;0.3;3;0;1;0
886;31;5;30;94304;4;0.3;2;0;1;0
2723;58;34;31;92126;4;0.4;1;0;0;0
3299;56;32;11;94110;2;0.3;1;0;0;0
1545;39;15;24;92123;1;1;1;0;1;1
2167;32;8;NA;93524;3;0.9;3;1;1;1
4470;40;14;53;94025;3;0.5;3;0;1;1
1471;58;NA;80;91116;2;4.5;3;0;0;1
1070;44;18;75;91203;2;3.5;1;0;1;0
3930;37;13;33;91773;4;0.4;2;0;0;0
4365;59;35;75;92121;4;2.3;3;0;0;0
4563;NA;40;64;94928;2;1.5;1;0;0;1
101;NA;23;74;94080;1;1.2;1;0;1;0
4504;45;21;33;92374;3;0.5;1;1;1;0
4193;50;26;21;91768;1;0.2;1;0;1;0
4355;40;16;140;93940;3;5.6;1;0;0;0
322;44;20;101;92717;3;4.4;2;0;0;0
2928;43;17;124;94117;1;5.2;1;0;0;0
2282;57;32;31;95039;3;1.3;2;0;1;1
233;46;19;38;94122;3;2.5;2;0;0;0
3809;34;10;152;90089;2;6.5;1;0;0;0
2706;53;26;22;92831;1;0.5;2;0;1;0
634;61;31;NA;94583;1;1.5;3;0;1;1
2312;62;37;115;90245;4;3.4;2;0;1;1
2580;52;27;23;92780;1;0.4;3;1;0;0
2251;46;22;154;93109;1;5;1;0;1;0
3946;29;3;123;92821;3;5.6;3;0;1;0
73;44;20;NA;92007;1;5;1;1;0;1
3492;51;27;12;92697;2;0.4;1;0;0;1
323;63;39;101;92007;1;3.9;1;1;1;0
3071;28;3;74;91330;2;1.8;2;0;0;0
2038;35;NA;52;95616;2;1;2;0;0;1
383;NA;41;133;94904;4;2;1;0;0;1
1345;49;25;93;93117;1;2.7;1;0;1;0
2659;30;4;NA;94304;1;1.5;1;0;0;0
3222;40;16;44;93407;1;1.8;1;0;1;0
18;42;18;81;94305;4;2.4;1;0;0;0
2411;29;4;130;92630;2;6.7;1;0;0;1
2704;51;27;71;92521;1;2.6;2;0;0;1
1504;34;8;52;94720;4;2.2;2;0;0;0
837;42;17;74;92123;3;3;1;0;0;1
4589;35;10;85;95351;4;2.1;3;1;0;1
1691;26;1;102;95521;1;1.9;1;0;0;0
3394;37;11;81;95123;3;0.9;2;0;1;1
2287;62;36;42;94122;1;0.5;3;0;1;0
1684;55;29;33;92660;2;0.4;3;0;0;0
4044;49;23;64;94588;4;2.6;1;0;1;1
3714;46;20;74;90064;3;0.7;2;0;1;1
1767;NA;38;22;92697;2;0.2;3;0;0;0
544;63;38;54;94704;3;2.4;1;0;0;1
1869;25;1;118;92833;1;5.4;1;1;1;1
3887;67;43;79;95616;4;1.7;2;0;1;1
4629;27;1;130;94801;3;2.9;2;0;0;0
353;52;28;91;92692;4;1;2;1;0;1
3072;32;8;74;93023;4;0.1;2;0;0;1
1516;54;28;28;94305;4;1.5;3;0;1;1
390;45;20;155;90024;1;7;1;0;1;1
4072;30;6;25;94304;3;1;2;0;0;1
1685;NA;34;83;94028;2;2;1;0;0;0
2594;48;23;161;96003;4;7.9;3;1;0;0
1354;50;25;14;94124;1;0.4;3;0;1;1
4500;53;26;22;91304;1;0.5;2;0;1;1
1784;53;27;192;94720;1;1.7;1;0;1;0
4241;39;14;161;95064;1;4.1;1;0;0;0
1112;54;28;183;90071;1;1;1;0;0;0
1017;30;NA;69;94720;1;0.8;2;0;1;0
3483;57;NA;91;95133;1;4.3;1;0;0;0
981;38;13;114;92697;1;1;3;0;1;1
3987;38;14;182;92152;3;2.6;3;1;1;1
1980;41;17;NA;91330;1;1;1;0;0;0
3037;33;NA;NA;91320;4;0.7;2;0;1;0
4582;37;13;59;94234;1;1.5;3;1;0;1
312;52;26;121;94550;1;7.3;1;0;1;0
3198;34;10;29;93555;1;1.5;2;0;1;0
1465;28;4;120;92333;2;0.6;1;0;1;0
1211;50;24;NA;93943;4;4.9;1;0;1;0
1065;41;17;138;95008;3;6.9;2;0;1;0
4819;45;19;85;94112;2;1.7;2;0;1;0
2493;28;3;134;96091;2;3.1;1;0;1;0
858;49;25;30;95616;4;0.2;1;0;1;1
180;62;37;11;91942;1;0.1;1;0;1;0
44;39;15;45;95616;1;0.7;1;0;1;0
4872;46;22;53;95616;4;1.9;1;0;0;0
1308;26;2;NA;94546;1;6.33;1;0;1;1
3568;51;26;43;91040;1;1.3;2;0;1;0
3437;NA;29;42;92104;4;2.5;2;0;0;0
3243;38;14;33;92096;1;2;2;0;1;0
409;60;36;89;91745;2;2.8;1;0;1;0
3404;54;29;82;94709;3;3.7;2;0;1;0
3633;NA;20;111;95307;2;6.3;1;0;0;1
4352;30;3;32;94132;1;2;2;0;1;1
24;44;18;43;91320;2;0.7;1;0;0;0
1379;54;NA;34;93305;4;0.1;3;0;1;0
1707;56;31;NA;92672;1;0.1;3;0;1;0
1031;61;35;112;90024;4;1.7;3;0;0;1
3717;55;29;65;91773;3;2.5;1;0;0;0
2544;64;39;24;94117;4;0.6;2;1;0;0
3428;39;NA;175;94080;2;8;1;0;1;0
471;32;6;84;91006;4;1.8;2;0;0;0
4881;56;32;79;92037;3;2.67;1;0;1;0
1056;NA;6;62;95630;1;1;1;0;1;0
4448;49;22;78;95616;3;2;2;1;1;0
4187;33;9;10;90005;4;1;1;0;0;1
3574;60;36;165;90095;3;5.6;1;0;0;1
678;46;21;204;92780;2;2.8;1;0;1;0
3931;NA;27;145;95605;1;2.9;1;0;0;0
2954;NA;36;78;91330;3;0.5;1;0;1;1
4113;34;9;65;95014;3;0.7;2;0;1;0
2759;62;36;35;94501;2;0.7;3;0;0;1
2829;NA;10;64;94306;3;0.7;2;0;1;0
1228;39;13;30;92122;3;0.2;2;0;0;0
3348;65;41;78;92109;3;2;3;1;1;1
2979;56;30;24;94550;2;0.7;2;0;1;0
1814;61;NA;55;90033;3;0.9;3;0;1;1
4699;48;22;162;94143;3;1.4;1;0;0;0
1711;31;5;29;95405;2;0.3;2;0;1;1
4311;65;41;170;94143;4;6.1;2;0;1;1
2313;48;22;83;91345;2;2.4;2;0;1;0
2416;45;21;11;94143;4;0.2;1;0;1;1
1023;27;3;118;95605;1;3.3;2;0;1;0
188;46;21;159;94305;3;1.9;3;0;1;0
3057;54;NA;62;94301;4;3.8;2;0;1;0
2403;48;21;23;94720;3;0.67;2;0;0;0
1466;45;19;60;91911;1;0.7;3;1;1;0
1102;42;17;95;90095;3;0.5;3;0;0;0
2986;48;23;63;94606;4;3.6;3;0;0;0
2541;49;23;41;95521;4;0.1;1;0;1;0
4335;NA;29;92;92130;1;1.9;2;0;0;0
45;46;20;104;94065;1;5.7;1;0;1;1
2238;30;5;134;92647;1;0;1;0;1;1
4799;44;20;62;91604;3;0.3;3;0;0;1
2855;49;24;79;94025;4;3.6;3;0;1;0
1554;46;NA;83;95616;3;0.7;1;0;0;0
1768;41;14;74;92691;3;2.33;2;0;1;0
628;45;19;70;92677;3;2.1;1;0;1;0
996;28;3;45;94305;2;1.6;3;0;1;1
1115;32;8;39;95827;1;1.7;1;0;1;1
4284;58;32;NA;91320;3;2.2;3;0;1;1
4345;53;28;181;95051;1;8.1;1;0;1;0
304;49;25;195;95605;4;3;1;0;0;0
2828;37;NA;84;90266;4;2.2;2;0;1;1
4179;NA;35;88;91311;2;1.6;1;0;0;0
3419;57;31;40;91775;3;1.4;3;0;1;1
800;29;3;39;95051;4;2.1;3;0;1;0
4637;41;16;78;95616;4;0.4;1;0;1;0
2793;54;30;44;95616;3;1.5;1;1;1;0
3365;41;15;41;94143;2;2.4;2;0;0;0
3816;43;NA;28;95053;4;0.3;1;0;1;0
680;55;31;103;92093;3;1.8;2;0;0;0
1792;48;22;139;94309;1;0;1;0;1;1
2177;41;14;51;91320;3;2.33;2;0;1;0
1757;42;17;23;95053;2;0;3;0;0;0
2399;53;29;90;95053;2;0.3;1;0;0;1
1740;33;7;83;95211;1;2.5;1;0;1;1
1723;26;2;72;92647;4;2.6;1;0;1;0
2032;60;35;80;94608;3;0.5;1;0;1;0
3904;47;23;65;93943;1;0;1;0;0;0
1581;39;14;12;92093;2;0;3;0;0;0
2134;NA;15;41;95035;1;2;2;1;1;0
377;45;NA;61;94304;3;0.7;1;0;0;0
662;63;NA;52;94720;2;2.8;1;0;1;0
426;28;3;28;90505;4;0.8;1;0;1;0
694;40;15;40;92096;2;2.2;3;0;1;0
2782;47;21;22;92037;1;0.2;1;0;0;0
272;40;14;70;94923;4;1.4;2;0;1;0
2641;39;13;81;94309;2;2.8;1;0;1;0
1248;52;28;39;94606;2;0.8;1;0;1;0
2124;28;2;9;95014;1;0.1;2;0;1;0
942;38;13;129;92093;4;4.4;1;0;0;0
864;54;30;70;90095;1;1.6;3;0;0;0
456;30;4;60;91107;4;2.2;2;1;1;0
3174;34;10;35;94309;1;1.7;1;0;1;0
436;52;NA;80;94709;3;0.8;1;0;0;0
4386;56;32;23;94610;1;1.2;3;0;1;1
3654;52;27;32;92521;2;2;2;0;0;1
1118;42;18;145;94709;1;1.7;1;0;1;1
2747;NA;29;49;92703;2;2.1;3;0;1;1
598;24;-2;125;92835;2;7.2;1;0;0;1
4947;51;26;42;93118;1;1.3;2;0;1;0
4026;51;27;53;94114;1;1.8;3;1;0;1
329;60;35;NA;94110;3;0.5;2;0;1;1
3662;29;4;120;94553;1;4.1;2;0;0;1
4214;49;25;39;91125;3;1.9;2;0;0;0
753;64;NA;NA;90071;4;0.6;2;0;0;0
3007;62;37;169;95014;3;5;2;0;1;1
3064;54;29;21;95841;4;0.1;3;0;0;0
4236;27;1;91;92173;2;0.2;1;0;1;0
704;41;17;141;94022;2;7.6;1;0;0;0
3632;46;21;NA;90089;4;1.9;3;0;0;0
2455;54;29;23;93955;1;1.5;2;0;0;0
1595;37;12;93;90025;1;2.8;1;0;1;0
320;65;39;20;90034;3;0.7;2;0;0;1
3824;49;25;44;94708;4;0.9;2;0;1;0
4575;NA;11;193;91765;2;6.5;1;0;0;1
1825;49;23;194;94022;4;8.3;2;0;0;1
1294;NA;31;81;92373;2;3.7;1;0;1;1
4277;50;24;155;92717;1;7.3;1;0;1;1
3973;29;5;112;94998;2;4.33;1;0;1;1
2579;45;21;164;90638;1;5;1;0;0;1
4272;25;1;150;92507;1;6.33;1;0;0;0
880;63;NA;84;91768;4;1.9;2;0;1;0
30;38;13;119;94104;1;3.3;2;1;1;1
2054;58;NA;NA;92110;2;2;1;0;1;1
1449;41;16;49;92122;3;0.5;3;0;1;0
2432;56;31;54;91380;4;2.1;1;1;1;0
4917;29;5;123;90291;2;0.6;1;0;1;0
1944;49;23;39;95521;4;2.6;1;0;0;0
3131;23;-2;82;92152;2;1.8;2;1;0;1
4397;30;5;NA;95014;4;0.5;3;0;1;0
2953;33;8;182;94065;1;8.6;1;1;0;0
2561;NA;NA;71;93943;2;0.8;3;0;1;0
4249;58;33;138;90720;2;3.9;1;0;1;0
3648;41;14;32;91605;3;1;2;1;0;1
2720;47;21;53;95929;1;1.5;2;0;1;0
4807;62;37;39;93117;3;1.5;1;0;1;0
4078;26;0;71;92093;4;1.8;2;0;1;0
3609;59;35;202;94025;1;4.7;1;0;0;0
118;58;33;NA;92833;2;2.3;3;0;1;0
1520;63;38;22;92115;3;0.1;3;0;1;0
1093;25;1;70;92120;4;2.6;1;0;1;0
328;58;32;114;91330;2;2;1;0;1;0
3474;59;34;52;92173;4;0.7;1;0;0;0
1231;27;1;25;94920;4;0.3;2;0;1;1
2716;42;18;54;90089;1;1.8;1;0;1;0
3767;59;35;108;90245;4;3.8;2;0;1;0
3758;45;21;142;91101;1;1.4;2;0;1;0
861;NA;31;NA;95841;2;0.7;2;0;0;0
2801;52;26;28;93907;2;0.7;2;0;1;1
2915;42;18;42;95929;2;1.7;1;0;1;0
4671;52;26;194;94305;1;1.7;1;1;1;0
1885;57;33;163;94132;1;7.4;1;0;1;0
439;58;32;113;93943;2;3.8;2;0;1;1
4119;40;16;34;93561;1;0.7;1;0;1;1
3239;52;28;49;94928;4;1.1;2;0;1;0
40;NA;13;80;94115;4;0.7;3;0;1;0
780;53;28;192;94304;2;6.4;3;0;0;0
3145;43;18;104;91711;3;1;1;0;1;0
4402;60;35;42;91902;3;1.5;1;0;0;1
1908;42;18;115;93711;1;0.3;1;0;0;0
4487;44;19;48;92735;3;0.8;3;0;0;1
2539;37;NA;175;92037;2;7.8;1;0;1;1
4816;58;32;99;92697;2;1.4;1;0;0;1
4160;45;20;70;94305;4;1.9;3;0;1;1
1073;54;24;75;90089;2;4.5;3;0;0;0
1303;42;16;38;94087;3;0.9;3;0;0;0
2971;54;30;121;95039;2;1.1;3;0;0;0
2872;65;39;82;94131;4;2.4;3;0;1;0
3245;48;NA;24;92624;4;0.2;1;0;1;0
2220;52;22;58;93101;4;2;3;0;1;0
3302;48;22;NA;90086;4;2.6;1;0;1;1
2356;56;NA;74;94920;3;1.6;3;0;1;1
3721;63;39;131;92521;3;2.6;3;0;1;0
3137;60;NA;65;95354;3;2.2;3;1;0;1
3941;41;17;53;93727;2;2.5;1;0;1;0
4150;41;15;53;93106;1;0.7;3;1;1;0
2023;33;3;71;93561;4;1.8;3;0;0;0
4076;30;4;40;90601;4;0.8;1;0;1;0
83;NA;16;82;92507;1;4;3;0;1;0
2254;59;35;25;95827;2;0.3;1;1;1;0
3814;62;37;19;91343;3;1.3;2;0;1;0
4173;67;42;75;90041;4;0.1;2;0;1;0
1148;37;13;111;91367;1;0.8;2;1;0;0
2898;28;2;34;92161;4;1.3;3;0;0;0
514;30;6;NA;94607;1;2.1;3;0;0;0
2291;38;13;78;91942;4;0.7;3;0;1;0
277;30;NA;22;90058;4;0.5;3;0;1;0
341;59;34;91;93524;1;2.6;1;0;1;1
3566;40;15;43;92120;2;1.1;2;0;0;1
347;44;19;50;90745;3;2.7;2;0;1;0
2922;NA;24;95;91401;1;0.3;1;0;1;0
4378;33;8;145;92507;1;2.7;3;1;1;0
3496;32;8;44;91401;1;1.8;2;0;1;0
1194;58;32;81;92121;3;1.7;2;0;1;1
1901;61;36;NA;91365;4;0.4;2;0;1;0
2154;40;NA;123;90041;1;5.2;1;0;1;0
1599;40;15;85;94550;2;0.4;1;0;0;0
3561;31;5;65;94591;4;2.2;2;0;1;0
2669;60;35;113;94507;1;0.9;1;0;1;0
79;54;30;133;93305;2;2.6;3;0;0;0
217;27;3;125;95521;2;0.6;1;0;0;0
1205;26;1;190;91604;4;1.3;2;0;1;0
669;66;41;18;94010;3;0.5;1;1;0;0
2910;35;8;44;94590;2;1.67;2;1;0;1
70;53;29;20;90045;4;0.2;1;0;1;0
1615;47;23;89;94920;1;2.6;2;0;1;1
3567;57;33;80;92064;2;2.8;1;0;1;1
2507;66;42;39;94590;1;1.9;2;0;1;1
749;41;17;NA;91330;1;1;1;0;0;0
770;33;6;78;90250;4;2;2;0;1;0
3599;NA;11;61;95120;3;0.9;2;0;0;0
2559;43;19;172;95136;2;6.67;1;0;1;0
4541;56;32;64;90210;4;1.5;1;1;1;0
3532;38;12;58;94542;3;0.9;3;0;0;1
1950;58;34;19;90504;1;1.2;3;0;0;0
2590;64;40;123;90840;1;3.8;1;0;1;1
2279;30;4;204;91107;2;4.5;1;0;1;0
4071;58;33;NA;94720;4;0.7;1;0;0;0
1451;59;34;80;90086;3;0.5;1;0;1;1
4007;56;32;28;92130;1;1.2;3;0;1;0
551;60;34;54;94301;3;0.3;2;0;1;1
1283;51;26;55;93955;1;1.3;2;0;0;1
3996;53;28;34;92697;2;0.6;3;0;1;1
4833;29;4;83;91950;4;2.2;2;0;1;1
143;33;9;48;91770;1;2.1;3;0;0;1
4115;52;28;52;92126;4;0.1;3;0;0;0
504;NA;5;NA;94022;4;1.8;3;0;0;1
4037;46;21;13;93117;2;0.7;3;0;1;0
4570;47;21;49;92152;3;2.2;2;0;0;0
960;49;24;68;94143;1;0.2;2;0;0;0
4698;NA;NA;NA;91330;3;2;2;0;0;0
4659;36;11;69;95929;4;2.1;3;0;1;1
3592;58;32;NA;94109;2;2.3;3;0;1;1
734;49;24;80;92009;1;1.2;1;0;1;0
4809;42;16;32;90033;3;0.5;2;0;0;1
1951;36;12;38;94109;1;1.5;2;1;0;0
4406;61;35;83;91320;2;1.7;3;0;1;0
3053;54;30;75;94720;2;3.2;3;0;0;1
621;33;8;115;91129;4;2.9;2;0;1;0
4233;39;15;53;94116;1;1.8;1;0;0;0
4826;56;32;84;95014;2;1.6;1;0;1;0
1146;32;6;99;92101;2;1.5;3;0;0;1
4592;43;16;44;94577;3;1;2;0;1;0
2742;29;3;49;90266;1;1.5;1;0;0;0
3627;24;-3;28;90089;4;1;3;0;0;0
4728;NA;17;58;92009;4;2.67;1;0;1;1
3922;30;NA;48;95812;1;1.2;1;0;1;0
4890;58;28;58;90073;3;2;3;0;1;0
2216;28;3;193;94501;3;4;2;0;1;0
2234;59;35;39;92028;1;1.8;3;0;1;0
4420;42;17;85;93065;1;3.7;3;0;0;0
2976;57;33;43;91016;3;1.5;1;0;0;1
1839;NA;7;99;94720;1;4;1;0;1;0
4415;33;8;178;94720;3;8.5;1;1;1;0
798;42;17;61;94998;3;0.5;3;0;1;0
1252;39;13;31;95120;2;0.8;3;0;0;0
3278;43;19;81;92121;2;3.2;1;0;1;0
1315;32;6;73;94305;4;2.2;2;0;0;0
895;29;NA;NA;95064;4;2.2;1;0;1;1
2517;28;3;NA;94720;3;2.6;3;0;0;0
1288;42;18;54;94010;4;2.2;2;0;0;0
2203;49;24;43;94709;4;1.9;3;1;1;0
1462;NA;28;48;93022;1;0.2;1;0;1;0
4920;41;16;68;92122;3;3;1;0;1;1
3199;34;9;55;92122;4;2;2;0;0;1
3917;50;26;12;92121;1;0.2;1;0;0;0
582;28;3;55;94521;4;2.2;1;0;1;1
3523;64;40;90;94028;2;0;3;1;0;0
1988;56;31;52;94118;3;2;2;0;1;1
4063;38;14;43;95053;2;1.7;1;0;1;0
3660;33;7;NA;94002;1;0.4;2;0;0;0
317;57;NA;165;95054;1;1.6;2;0;1;0
1404;32;6;51;93109;4;0.2;1;0;0;1
4035;35;11;82;94022;2;1.7;2;0;1;1
3412;63;37;118;94010;1;2;1;0;0;0
4530;27;0;40;92103;4;1;3;0;0;0
3551;40;10;19;94609;1;0.75;3;0;0;0
773;54;28;165;92093;1;4.1;3;0;1;1
955;37;12;169;91107;2;5.2;3;0;1;0
4688;58;34;48;93460;4;1.3;2;0;1;1
703;35;9;109;92709;3;4;1;1;0;0
4777;47;23;40;95123;2;2.1;3;0;1;0
3905;29;5;18;94122;1;0.4;3;0;1;1
204;58;34;65;95747;4;2.2;1;0;1;0
1190;42;17;115;92717;2;0.4;1;0;1;0
2468;40;16;83;92350;1;0.8;2;0;1;0
3576;63;NA;NA;94305;4;0.6;2;0;0;0
888;41;16;118;94720;2;3.3;1;0;1;0
4774;53;28;48;92029;2;1.9;2;0;1;0
1318;55;30;40;95521;2;2.3;3;0;1;0
2066;29;5;83;92354;3;1.5;1;0;1;1
220;56;30;61;94707;1;2.2;3;0;1;1
1624;63;38;153;90045;1;1.3;1;0;0;0
2418;25;0;53;90095;2;1.6;3;0;1;1
2864;29;5;70;93101;4;0;1;0;1;1
3160;57;33;62;92831;3;2.67;1;0;0;0
1334;62;38;99;95014;4;1.7;2;1;1;0
3087;NA;35;23;94720;3;0.3;3;0;1;0
2779;56;31;61;92646;4;1.3;3;0;1;1
334;63;38;140;92407;1;2.5;1;0;0;0
4252;42;16;62;95064;3;0.9;3;0;1;0
991;34;10;81;94002;4;3.4;1;0;1;0
4111;66;41;NA;95617;3;2.4;1;0;0;0
4576;53;27;115;90095;2;0.5;3;1;0;0
1255;36;12;40;91101;2;0.6;3;0;1;1
3569;30;4;194;93407;2;4.5;1;0;0;1
4804;48;24;48;92064;2;2.1;3;0;1;0
3339;35;9;NA;92037;4;1.2;2;0;1;0
1942;43;19;NA;95307;2;3.2;1;0;1;0
500;50;25;42;93108;3;1.7;2;0;1;0
3545;45;19;109;92037;3;1.1;1;1;0;0
512;31;5;82;94143;4;2.2;2;0;0;0
2466;58;34;25;90059;2;0.3;1;0;1;0
2867;46;22;141;90089;2;3.3;1;0;1;1
4600;NA;25;149;90024;2;0.4;1;0;1;0
3042;29;NA;92;95006;2;0.6;1;0;1;0
2567;30;5;42;94305;1;1;1;0;0;0
187;48;23;45;95616;1;0.3;1;0;1;1
2064;56;30;32;94080;2;0.4;3;0;1;0
615;37;NA;180;90034;1;8.6;1;0;1;1
3036;50;NA;31;95054;1;0.3;3;0;0;0
4442;62;36;75;92709;2;1.7;3;0;0;0
1394;62;37;55;95039;3;0.9;3;0;1;0
3313;47;22;190;94550;2;8.8;1;0;0;0
333;59;33;42;95630;1;0.8;2;0;1;0
4998;NA;39;24;93023;2;0.3;3;0;0;0
4162;32;8;61;94703;3;2.6;2;0;0;0
4308;45;19;128;94928;4;6;3;0;1;0
4143;NA;32;70;90024;3;1.6;3;0;0;0
3282;51;25;62;95014;2;1.5;2;0;1;1
301;34;9;70;92843;4;1.3;1;0;0;0
2889;55;28;39;94542;3;1;2;0;1;1
4660;28;NA;199;92121;1;6.33;1;0;0;0
1652;NA;36;158;94301;2;6.3;3;0;1;0
3711;49;22;23;90032;2;1;2;0;1;1
4310;34;8;188;94025;1;2.9;3;0;1;0
2309;39;13;58;94590;2;2.4;2;0;1;0
3432;64;38;63;94305;2;1.7;3;0;1;0
4711;41;17;71;92182;3;0.3;3;0;0;1
1480;28;4;43;91304;1;1;3;0;0;0
4632;32;NA;NA;90095;4;6.2;2;0;1;1
