IdCliente;TiempoBanco;NivelIngreso;SaldoCuenta;NumOperaMes1;NumOperaMes2;NumOperaMes3;NumOperaMes4;NumOperaMes5;NumOperaMes6;NumOperaNoBancMes1;NumOperaNoBancMes2;NumOperaNoBancMes3;NumOperaNoBancMes4;NumOperaNoBancMes5;NumOperaNoBancMes6;Moroso
26936;83;1;266.78;0;0;0;0;0;0;0;0;0;0;0;0;1
27225;72;1;3278.72;0;0;0;0;0;0;0;0;0;0;0;0;1
27354;60;0;1047.83;1;0;0;0;1;0;1;0;0;0;1;0;1
27620;NA;NA;3165.11;0;0;0;0;0;0;0;0;0;0;0;0;1
27633;60;3;57.9;0;0;0;0;0;0;0;0;0;0;0;0;1
27646;100;0;3050.68;0;0;2;1;0;0;0;0;1;1;0;0;1
27728;13;1;1966.12;0;0;0;1;0;0;0;0;0;0;0;0;1
28039;22;1;1519.69;0;0;0;0;0;1;0;0;0;0;0;0;1
28317;26;0;1560.06;0;0;0;0;0;0;1;0;0;1;1;0;1
28435;10;1;1200.07;0;0;0;0;0;0;0;0;0;0;0;0;1
28811;50;1;2544.37;3;2;2;1;0;0;4;5;1;0;0;0;0
28819;10;0;1829.21;1;0;1;0;0;0;3;2;0;0;0;0;0
28920;NA;1;2162.5;0;0;0;0;0;0;0;0;0;0;0;0;1
29025;26;4;7.2;0;0;0;0;0;0;0;0;0;0;0;0;1
29140;NA;1;8627.09;0;0;0;0;0;0;0;0;0;0;0;0;1
29259;130;3;1148.25;0;0;0;0;1;1;19;18;16;14;12;10;0
29550;NA;0;367.9;0;0;0;0;0;0;1;1;1;1;1;1;1
29564;41;1;149.81;0;0;0;0;0;0;1;1;0;0;0;0;1
29579;122;1;2009.26;0;0;0;0;0;0;0;0;0;0;0;0;1
29667;162;1;780.14;0;0;0;0;0;0;0;0;0;0;0;0;1
29735;11;0;2605.81;0;0;0;0;0;0;0;0;0;0;0;0;1
29768;42;0;858.26;0;0;0;0;0;0;2;0;0;0;0;0;1
29787;89;3;5526.11;1;0;1;1;0;0;0;1;0;1;0;0;1
29809;201;5;13758.93;0;0;1;0;0;0;0;0;0;0;0;0;1
30429;107;0;58.11;0;0;0;0;0;0;0;0;0;0;0;0;1
30430;NA;0;4158.08;0;0;0;0;0;0;0;0;0;0;0;0;1
30501;35;1;67.68;0;0;0;0;0;0;0;0;0;0;0;0;1
30567;60;1;301.15;0;0;0;0;0;0;0;0;0;0;0;0;1
30724;7;1;11683.44;0;0;0;0;0;1;0;0;0;0;0;0;1
31347;57;1;2137.49;0;0;0;0;0;0;0;0;0;0;0;0;1
31385;49;3;2046.33;0;0;0;0;0;0;0;0;0;0;0;0;1
31626;8;0;400.87;0;0;0;0;0;0;0;0;0;0;0;0;1
31907;20;1;2015.41;0;1;1;0;1;1;0;0;1;0;0;0;0
31911;7;1;364.48;0;0;0;0;0;0;0;0;0;0;0;0;1
31947;48;0;24.55;0;0;0;0;0;0;0;0;0;0;0;0;1
31948;8;0;541.82;0;0;0;0;1;0;0;0;0;0;0;0;1
32410;NA;0;3619.53;0;0;0;0;0;0;0;0;0;0;0;0;0
32455;23;0;2636.32;0;0;0;0;0;0;0;0;0;0;0;0;1
32515;6;0;1849.47;1;1;1;0;0;0;0;0;0;0;0;0;0
33190;NA;1;11736.86;0;0;0;0;0;0;0;0;0;0;0;0;1
33516;12;1;1238.98;0;0;1;0;0;0;0;0;0;0;0;0;0
33537;11;2;2785.63;0;1;0;0;1;1;0;0;0;0;0;0;1
33595;21;0;1641.77;2;1;0;0;0;0;4;2;3;2;2;2;0
33829;105;1;8.52;0;0;0;0;0;0;0;0;0;0;0;0;1
33919;41;1;5411.26;0;0;0;0;1;1;0;0;0;0;0;0;1
33923;10;0;1167.75;1;1;1;1;0;1;0;0;0;0;0;0;1
34177;7;0;1246.62;0;0;0;0;0;0;0;0;0;0;0;0;1
34226;103;0;475.08;0;0;0;0;0;0;0;0;0;0;0;0;1
34261;15;0;2482.71;0;0;0;0;0;0;0;1;1;0;0;0;1
34288;44;5;2015.02;0;0;0;0;0;0;0;0;0;0;0;0;1
34555;44;0;979.2;0;0;0;1;0;0;0;0;0;0;0;0;1
34578;175;1;393.73;0;0;0;0;0;0;6;6;6;6;6;6;1
34697;48;0;873.86;0;0;0;0;0;0;4;1;0;0;0;0;1
34720;NA;0;2447.1;1;0;0;0;1;0;1;0;0;0;1;0;0
34799;6;0;2632;1;0;0;0;0;0;1;0;0;0;0;0;0
34875;9;1;1854.24;0;0;0;0;0;0;0;0;0;0;0;0;0
35384;55;1;721.65;0;0;0;0;0;0;0;0;22;22;22;21;1
35468;9;1;4776.2;0;0;0;0;1;1;0;0;0;0;0;0;1
35576;49;1;1056.47;0;0;0;0;0;1;0;0;0;0;0;0;1
35840;NA;1;5171.37;1;0;1;0;1;2;2;0;2;3;1;0;0
36031;36;1;2099.65;1;1;0;0;0;0;1;0;0;0;0;0;0
36071;61;1;157.1;1;0;0;0;0;0;0;0;0;0;0;0;0
36135;39;1;0.01;0;7;6;5;4;3;33;33;33;34;33;31;1
36301;48;1;1228.62;0;0;0;0;0;0;0;0;0;0;0;0;1
36603;93;3;2398.96;0;0;0;0;0;0;0;0;0;0;0;0;1
36631;90;3;26129.67;0;0;0;0;0;0;0;0;0;0;0;0;1
36687;44;NA;20339.58;1;1;1;0;2;1;0;0;0;0;0;0;1
36761;31;1;2561.46;0;0;0;0;0;1;0;0;0;0;0;0;1
36786;21;1;552.72;3;7;7;6;5;4;7;3;2;2;2;0;0
36850;NA;2;193.85;0;0;0;0;0;0;0;0;0;0;0;0;1
36896;78;1;9029.78;3;3;3;2;2;1;5;4;2;1;2;0;0
36939;110;1;1766.48;0;0;0;0;0;0;0;0;0;0;0;0;1
36968;21;3;2057.91;0;0;0;0;0;0;0;0;0;0;0;0;1
37002;50;3;58.84;0;0;0;0;0;0;0;0;0;0;0;0;1
37059;9;1;3245.78;0;0;0;0;1;1;0;0;0;0;0;0;1
37322;26;2;144.37;0;0;0;0;0;0;0;0;0;0;0;0;1
37426;64;1;2209.21;0;0;0;0;0;0;0;0;0;0;0;0;1
37442;76;1;404.54;0;0;1;0;0;0;0;0;0;0;0;0;1
37575;11;1;5761.3;0;0;0;0;1;1;1;0;0;0;1;0;1
37646;33;0;6;0;0;0;1;0;0;0;0;0;0;0;0;1
37880;NA;1;3138.74;0;0;0;0;0;0;0;0;0;0;0;0;1
38227;90;4;13504.4;0;0;0;0;0;0;0;0;0;0;0;0;1
38245;138;0;481.77;0;0;0;0;0;0;0;0;0;0;0;0;1
38511;23;0;1676.97;0;0;0;0;0;0;0;0;0;0;0;0;1
38616;24;0;1155.51;0;0;0;0;0;0;0;1;0;0;0;0;1
38726;24;1;1898.16;0;0;0;0;0;0;1;1;0;0;0;0;1
38847;10;3;16021.13;0;0;0;0;0;1;0;0;0;0;0;2;1
38864;31;1;325.01;0;0;0;0;0;1;0;0;1;0;0;1;1
39076;49;1;4197.23;0;0;0;0;1;1;2;2;2;2;2;1;0
39286;40;0;688.03;0;0;0;0;0;0;0;0;0;0;0;0;1
39366;22;0;930.39;0;0;0;0;0;0;0;0;0;0;0;0;1
39483;11;1;1720.6;1;1;1;1;0;0;1;2;1;1;1;0;0
39499;10;0;2386.62;0;0;0;0;0;0;0;0;0;0;0;0;1
39531;39;1;5203.16;0;0;0;0;0;0;0;0;0;0;0;0;1
39741;19;3;71.47;0;0;0;0;1;0;0;0;0;0;0;0;1
39831;39;1;2535.35;0;0;0;0;0;0;0;0;0;0;0;0;0
39835;18;3;3407.98;0;0;0;0;0;0;0;0;0;0;0;0;1
39938;7;0;373.04;0;0;0;0;0;0;0;0;0;0;0;0;1
39955;35;1;12136.57;0;0;0;0;0;0;0;0;0;0;0;0;1
40008;60;1;285.53;0;0;0;0;0;0;0;0;0;0;0;0;1
40017;40;1;6.84;0;0;0;0;0;0;0;0;0;0;0;0;1
40024;58;0;1371.32;0;0;0;0;0;0;0;0;0;0;0;0;1
40318;41;3;7546.12;0;0;0;0;0;0;0;0;0;1;1;1;1
40324;104;1;1536.84;0;0;0;0;0;0;0;0;0;0;0;0;1
40390;NA;1;0.05;0;0;0;0;0;0;1;1;1;1;1;1;1
40452;41;1;464.68;0;0;0;0;0;0;0;0;0;0;0;0;1
40705;44;1;9833.19;0;0;1;0;0;0;0;0;0;0;0;0;1
40794;9;0;1350.54;0;1;0;0;0;0;0;0;0;0;0;0;1
40816;8;0;1516.71;0;0;0;0;0;0;0;0;0;0;0;0;1
40971;19;0;604.51;0;0;0;0;0;0;0;0;0;0;0;0;1
41124;11;0;1527.65;1;1;1;1;0;0;8;7;6;5;4;3;0
41273;24;0;470.95;0;0;0;0;0;0;0;0;0;0;0;0;1
41347;44;1;55.12;0;0;0;0;0;0;0;0;0;0;0;0;1
41387;6;0;177.03;2;1;2;2;1;0;2;1;2;2;1;0;0
41446;97;3;7144.64;0;0;0;0;0;0;0;0;0;0;0;0;1
41622;25;3;7100.45;0;0;0;0;0;0;0;0;1;0;0;0;1
41653;6;3;1042.55;0;0;0;0;0;0;0;0;0;0;0;0;1
41669;10;0;875.21;0;0;0;0;0;0;0;0;0;0;0;0;1
41796;44;2;19656.75;0;0;0;0;0;0;0;0;0;0;0;0;1
41855;9;3;17321.83;0;0;0;0;0;0;0;0;0;0;0;0;1
41872;11;NA;18.06;3;2;1;0;0;0;0;0;0;0;0;0;0
41888;14;0;724.19;1;1;1;0;0;0;0;0;0;0;0;0;1
42013;21;1;6400.63;0;1;0;1;1;1;1;0;0;2;1;4;0
42340;NA;3;354.05;0;0;0;0;0;0;0;0;0;0;0;0;1
42846;28;1;870.71;0;0;0;0;0;0;0;0;0;0;0;0;1
43066;7;1;1015.86;0;0;0;0;0;0;0;0;0;0;0;0;1
43127;99;1;7363.23;0;0;0;0;0;0;0;0;0;0;0;0;1
43147;9;1;7021.45;0;0;0;0;0;0;0;0;0;0;0;0;1
43250;NA;1;62.41;0;0;0;0;0;0;0;0;0;0;0;0;1
43288;39;3;9310.99;0;0;0;0;0;0;0;0;0;0;0;0;1
43361;25;1;6804.03;0;0;0;0;0;0;0;0;0;0;0;0;1
43461;21;0;289.46;0;0;0;0;0;0;3;3;2;2;2;2;1
43659;51;1;3215.1;0;0;0;0;0;0;0;0;0;0;0;0;1
43697;51;0;833.11;0;0;0;0;0;0;0;0;0;0;0;0;1
43770;NA;0;576.49;0;0;0;0;0;0;0;0;0;0;0;0;1
43772;34;2;1065;0;0;0;0;0;0;0;0;0;0;0;0;1
43981;60;1;5817.63;0;0;0;0;0;0;0;0;0;0;0;0;1
44128;79;1;1482.46;0;0;0;0;0;0;0;0;0;0;0;0;1
44144;19;1;899.01;0;0;0;0;0;0;0;0;0;0;0;0;1
44185;47;0;144.27;0;0;0;0;0;0;0;0;0;0;0;0;1
44293;7;1;820.17;1;0;1;1;0;0;2;2;3;2;1;0;0
44477;21;1;1124.28;0;0;0;0;0;0;0;0;0;0;0;0;1
44780;NA;0;759.08;0;0;0;0;0;0;0;0;0;0;0;0;1
45146;52;1;1596.62;0;1;0;0;0;0;0;0;0;1;0;0;1
45194;13;3;9489.19;0;0;0;0;0;0;0;0;0;0;1;0;0
45269;6;0;357.35;0;0;0;0;0;0;0;0;0;0;0;0;1
45303;34;1;601.8;0;0;0;0;0;0;0;0;0;0;0;0;1
45343;39;1;3179.53;0;7;7;6;5;4;1;1;1;2;2;1;1
45543;83;1;3785.68;0;0;0;0;0;0;0;0;1;0;0;0;1
45554;11;0;267.48;0;0;0;0;2;1;0;0;0;0;0;0;0
45687;27;1;1819.16;0;0;0;0;0;1;0;0;0;0;0;0;1
45892;47;1;6359.03;0;0;0;1;0;1;0;0;0;0;0;0;1
45982;48;1;2630.04;0;0;0;0;0;0;0;0;0;0;0;0;1
46129;9;1;2431.56;0;0;0;0;0;0;0;0;0;0;0;0;1
46194;38;1;4489.25;0;0;0;0;0;0;0;0;0;0;0;0;1
46197;45;1;954.68;0;0;0;0;0;1;0;0;0;0;1;0;0
46400;NA;NA;11.33;0;0;0;0;0;0;0;0;1;0;0;0;1
46470;NA;1;951.54;0;0;0;0;0;0;0;0;0;0;0;0;1
46585;21;0;954.33;0;0;0;0;0;0;0;0;0;0;0;0;1
46674;17;0;399.01;0;0;0;0;0;0;1;0;0;0;0;0;1
46717;105;0;1189.5;0;1;0;1;1;0;1;1;1;1;1;1;1
47516;12;0;267.5;0;0;0;0;0;0;0;0;0;0;0;0;1
47878;11;0;4491.6;0;0;0;0;1;0;0;0;0;0;0;1;0
47926;26;1;2919.89;0;0;0;0;0;0;0;0;0;0;0;0;1
48307;11;0;332.75;0;0;0;0;0;0;0;0;0;0;0;0;1
48448;66;1;2752.66;0;0;0;2;1;0;1;1;0;2;1;1;1
48849;8;0;3661.65;0;0;0;0;0;0;0;0;0;0;0;0;1
48987;23;1;302.75;0;0;1;0;0;0;0;0;0;0;0;0;0
49148;6;0;1507.65;3;2;3;0;0;0;5;2;1;0;0;0;0
49437;14;0;1698.55;0;0;0;0;0;0;0;1;0;0;0;0;1
49477;72;3;8949.17;0;0;0;0;0;0;0;0;0;0;0;0;1
49642;7;1;2425.85;2;1;0;0;2;1;3;2;1;1;2;1;0
49740;NA;1;68.37;0;0;0;0;0;0;0;0;0;0;0;0;1
49787;15;1;488.05;0;0;0;0;0;0;0;0;0;0;0;0;1
49902;23;0;18.38;0;0;0;0;0;0;1;1;0;0;0;0;1
49938;11;0;707.29;0;0;0;0;0;0;0;0;0;0;0;0;1
49949;48;0;157.27;0;0;0;0;0;0;0;0;0;0;0;0;1
50198;11;0;104.07;0;1;0;0;0;0;0;0;0;0;0;0;1
50406;83;0;398.78;0;0;0;1;3;3;16;16;14;15;13;10;1
50583;17;0;160.91;0;0;0;0;0;0;0;0;0;0;0;0;1
50748;12;0;220.07;2;1;2;1;1;2;3;2;2;3;3;1;1
50847;20;1;11089.66;0;0;0;0;0;0;0;0;0;0;0;0;1
50853;36;0;831.4;0;0;0;0;0;0;0;0;0;0;0;0;1
50914;45;1;298.69;0;0;0;0;0;0;0;0;0;0;0;0;1
50950;NA;2;190.96;0;0;0;0;0;0;0;0;0;0;0;0;1
50963;20;1;3777.94;0;0;0;0;0;0;1;1;1;1;1;1;1
51038;11;2;7729.75;0;0;0;0;0;0;0;0;0;0;0;0;1
51095;87;0;57.82;0;0;0;0;0;0;0;0;0;0;0;0;1
51548;58;1;1134.84;0;0;0;0;1;0;0;0;0;1;1;0;1
51725;92;2;1129.35;0;0;0;0;0;0;0;0;0;0;0;0;1
51742;23;2;3069.11;0;0;0;0;0;0;0;0;0;0;0;0;1
51941;22;2;591.14;0;0;0;0;0;0;0;0;0;0;0;0;1
51978;32;1;916.65;0;7;6;5;4;0;22;19;19;17;17;14;1
52473;9;1;5905.46;0;0;1;0;1;1;9;6;2;0;0;0;0
52495;12;0;1281.94;3;2;2;2;1;1;2;2;2;3;1;1;0
52942;41;0;0.57;0;0;0;0;0;0;0;0;0;0;0;0;1
53095;78;2;117.81;1;0;2;1;1;0;7;7;7;8;8;8;0
53193;22;0;258.36;0;0;0;0;0;0;0;0;0;0;0;0;1
53613;29;0;543.24;3;2;1;1;2;2;30;27;24;24;20;16;0
53682;68;0;158.6;0;0;0;0;0;0;0;0;0;0;0;0;1
53727;12;0;287.84;0;0;0;0;0;0;7;5;3;2;1;0;1
53804;45;0;378.99;0;1;0;1;0;1;20;18;17;13;10;10;1
53863;29;1;764.62;0;0;1;0;0;1;0;0;0;0;0;0;1
54133;8;0;133.12;0;0;0;1;1;0;1;1;1;1;1;0;1
54145;12;0;767.82;1;0;1;0;0;0;1;0;0;0;0;0;1
54732;7;0;121.38;0;0;0;0;0;0;0;0;0;0;0;0;1
54787;64;2;1591.01;0;7;6;5;4;3;4;5;5;5;5;5;1
54951;27;2;11239.75;0;1;0;0;0;0;0;0;0;0;0;0;1
54987;62;2;1778.89;0;0;0;0;0;0;0;0;0;0;0;0;1
55134;24;0;226.18;1;0;1;0;1;1;1;0;1;0;0;0;1
55281;8;2;15099.64;0;0;0;0;0;0;1;0;0;2;1;1;1
55294;38;1;3264.3;0;0;0;0;0;0;0;0;0;0;0;0;1
55446;10;0;702.96;0;1;1;0;0;0;0;0;0;0;0;0;0
55576;12;2;11529.2;1;1;1;1;0;0;1;1;1;1;1;1;1
55584;42;1;1913.09;0;0;0;0;0;0;0;0;0;0;0;0;1
55602;19;2;975.37;0;0;0;0;0;1;0;0;0;0;0;0;1
55660;NA;0;890.79;0;1;1;1;0;1;0;0;1;0;0;0;0
55717;12;2;1032.58;0;0;0;0;1;1;0;0;1;1;0;1;0
56253;9;2;413.39;0;0;0;0;0;0;0;0;0;0;0;0;1
56359;21;0;401.54;0;0;0;0;0;2;6;6;6;6;7;6;1
56513;16;2;3840.2;0;0;0;0;0;0;0;0;0;0;0;0;1
56967;9;2;0.59;0;0;0;0;0;0;0;0;0;0;0;0;1
56990;NA;0;0.01;0;7;7;7;7;7;3;3;2;3;3;3;0
57300;NA;0;630.3;0;0;0;0;0;0;0;0;0;0;0;0;1
57420;NA;2;2342.11;3;2;2;2;1;0;7;6;4;2;1;0;0
57747;8;0;3587.24;0;0;0;0;0;0;0;0;0;0;0;0;1
57876;7;0;862.04;2;1;2;2;1;0;5;4;3;2;2;0;0
58222;20;0;385.66;0;0;0;0;0;0;0;0;0;0;0;0;1
58566;18;1;5141.85;0;0;0;0;1;1;2;4;0;1;1;0;1
58993;9;0;768.22;0;0;0;0;0;0;1;1;1;1;0;0;1
59449;51;0;912.8;0;0;0;0;0;0;0;0;0;0;0;0;1
59457;56;1;633.09;0;0;0;0;0;0;0;0;0;0;0;0;1
60086;113;1;1224.15;0;0;1;0;0;0;0;0;0;0;0;0;1
60094;6;0;1807.61;1;1;0;1;0;0;2;0;0;1;0;0;1
60208;31;1;5281.19;0;0;0;0;0;0;0;0;0;0;0;0;1
60630;NA;1;0.27;0;0;0;0;1;1;0;0;0;0;0;0;1
60697;77;5;903.25;0;0;0;0;0;0;0;0;0;0;0;0;1
61003;7;0;681.09;0;0;0;0;0;0;0;0;0;0;0;0;1
61649;96;4;9438.52;0;0;0;0;0;0;0;0;0;0;0;0;1
61698;95;NA;50.78;0;0;0;0;0;0;0;0;0;0;0;0;1
61802;72;1;191.99;0;0;0;0;0;0;0;0;0;0;0;0;1
61980;NA;NA;8247.68;0;0;0;0;0;1;0;0;0;0;0;0;1
61996;105;1;1196.49;0;0;0;0;0;0;0;0;0;0;0;0;1
62067;104;NA;696.76;0;0;0;0;0;0;0;0;0;0;0;0;1
62099;15;0;153.2;0;0;0;0;0;0;0;0;0;0;0;0;1
62130;NA;0;948.6;0;0;0;0;0;0;0;0;0;0;0;0;1
62253;192;0;2540.46;1;1;1;1;1;1;1;0;0;0;0;1;1
62451;173;1;4885.69;0;0;0;0;0;0;0;0;0;0;0;0;1
62582;56;3;5488.85;0;0;0;0;0;0;0;0;0;0;0;0;1
62608;100;0;0.77;0;0;0;0;2;1;1;1;1;1;1;0;0
62776;133;0;1577.81;0;0;0;0;0;0;0;0;0;0;0;0;1
62923;21;0;6075.68;0;0;0;0;0;0;0;0;0;0;0;0;1
63024;162;1;446.16;0;0;0;0;0;0;0;0;0;0;0;0;1
63090;NA;1;3025.6;0;0;0;0;0;0;0;0;0;0;0;0;1
63215;88;NA;174.42;0;0;0;0;0;0;0;0;0;0;0;0;1
63364;58;0;3282.86;0;0;0;0;0;0;0;0;0;0;0;0;1
63454;11;4;44729.34;0;0;0;0;0;1;4;1;0;1;0;0;0
63608;23;NA;96.57;0;0;0;0;0;0;0;0;0;0;0;0;1
63641;58;NA;727.54;0;0;0;0;0;0;0;0;0;0;0;0;1
63842;22;1;310.27;0;0;0;0;0;0;0;0;0;0;0;0;1
63866;55;3;37.03;0;0;0;0;0;0;0;0;0;0;0;0;1
63878;129;0;724.51;0;0;0;0;0;0;0;0;0;0;0;0;1
63966;59;0;531.89;0;0;0;0;0;0;0;0;0;0;0;0;1
64154;33;1;911.75;0;0;0;0;0;0;0;0;0;0;0;0;1
64155;87;0;1800.86;0;0;0;0;0;0;20;20;21;21;21;21;1
64211;39;1;3635.97;0;0;0;0;0;0;0;0;0;0;0;0;1
64296;55;NA;22.7;0;0;1;0;0;0;0;0;0;1;0;0;1
64351;41;4;2450.38;0;0;0;0;0;0;0;0;0;0;0;0;1
64357;140;3;148.25;0;0;0;0;0;0;0;0;0;0;0;0;1
64372;64;NA;842.59;0;0;0;0;0;0;0;0;0;0;0;0;1
64437;52;3;215.66;0;0;0;0;0;0;0;0;0;0;0;0;1
64514;99;3;856.34;0;0;0;0;0;0;0;0;0;0;0;0;1
64572;78;0;23.4;0;0;0;0;0;0;0;0;0;0;0;0;1
64579;123;3;17480.29;0;0;0;0;0;0;0;0;0;0;0;0;1
64663;10;1;1910.83;0;0;0;0;0;0;12;7;2;2;0;0;1
64750;NA;1;5691.88;0;0;0;0;0;0;0;0;0;0;1;1;1
64760;NA;4;981.48;0;0;0;3;2;0;0;0;0;0;0;0;1
64905;29;1;9569.42;0;0;0;0;0;0;0;0;0;0;0;0;1
64995;74;4;27460.71;0;0;0;0;0;0;0;0;0;0;0;0;1
65047;152;1;7585.67;0;0;0;0;0;0;0;0;0;0;0;0;1
65063;26;3;12249.65;0;0;0;0;0;0;0;0;0;0;0;0;1
65086;74;1;78.41;0;0;0;0;0;0;0;0;0;0;0;0;1
65413;23;3;23336.13;0;0;0;0;0;0;0;0;0;0;0;0;1
65423;99;1;11183.14;0;0;0;1;0;0;0;0;0;0;0;0;1
65697;223;1;4983.06;0;0;0;0;0;0;0;0;0;0;0;0;1
65816;139;1;147.24;0;0;0;0;0;0;0;0;0;0;0;0;1
65823;112;NA;3333.05;0;0;1;0;0;1;0;0;0;0;0;0;1
65881;97;NA;5240.72;0;0;0;0;0;0;0;0;0;0;0;0;1
66118;78;1;6790.74;0;0;0;0;0;0;0;0;0;0;0;0;1
66746;107;5;5049.78;0;0;0;0;0;0;0;0;0;0;0;0;1
66752;86;0;271.83;0;0;0;0;0;0;1;0;0;0;0;0;1
66787;26;0;21.78;0;0;0;0;0;0;0;0;0;0;0;0;1
66853;24;0;1099.84;0;0;0;0;0;0;0;0;0;0;0;0;1
66896;58;3;5581.5;0;0;0;0;0;0;0;0;0;0;0;0;1
66932;66;1;502.29;0;0;0;0;0;0;0;0;0;0;0;0;1
66960;NA;4;589.77;0;0;0;0;0;0;0;0;0;0;0;0;1
67165;98;5;206.44;0;0;0;0;0;0;0;0;0;0;0;0;1
67382;81;1;2187.69;0;0;0;0;0;0;0;0;0;0;0;0;1
67424;119;1;1261.92;0;0;0;0;0;0;0;0;0;0;0;0;1
67637;42;1;1198.84;0;0;0;0;0;0;0;0;0;0;0;0;1
67869;204;NA;7676.58;0;0;0;0;0;0;0;0;0;0;0;0;1
67989;55;3;1139;0;0;0;0;0;0;0;0;0;0;0;1;1
68090;NA;NA;1905.85;0;0;0;0;0;0;0;0;1;0;0;0;1
68105;97;1;6911.89;0;0;0;0;0;0;0;0;0;0;0;0;1
68309;95;3;4564.79;0;1;0;0;0;1;0;0;0;0;0;0;1
68350;NA;1;1905.66;0;0;0;0;0;0;0;0;0;0;0;0;1
68424;16;1;5287.08;0;0;0;1;0;1;4;4;3;2;2;2;0
68479;62;0;124.41;0;0;0;0;0;0;0;0;0;0;0;0;1
68508;21;1;15109.28;0;0;0;0;0;0;0;0;0;0;0;0;1
68565;119;4;1279.4;0;0;0;0;0;0;0;0;0;0;0;0;1
68690;NA;1;5016.46;0;0;0;1;0;0;0;0;0;0;0;0;1
68704;103;0;30.01;0;0;0;0;0;0;0;0;0;1;0;0;1
68729;101;4;7916.86;0;0;0;1;0;0;1;0;1;0;1;0;0
69113;9;1;62.74;0;0;0;0;0;0;0;0;0;0;0;0;1
69122;172;0;3097.67;0;0;0;0;0;0;0;0;0;0;0;0;1
69138;56;1;644.66;0;0;0;0;0;0;0;0;0;0;0;0;1
69154;193;0;660.03;0;0;0;0;0;0;0;0;0;0;0;0;1
69173;8;1;1401.55;0;0;0;0;0;0;0;0;0;0;0;0;1
69339;66;1;2161.11;0;0;0;0;0;0;0;0;0;0;0;0;1
69722;64;3;9085.76;0;0;0;0;0;0;0;0;0;0;0;0;1
69745;65;4;3189.3;0;0;0;0;0;0;0;0;0;0;0;0;1
69893;62;4;301.95;0;0;0;0;0;0;0;0;0;0;0;0;1
69955;128;3;296.27;0;0;0;0;0;0;0;0;0;0;0;0;1
70017;82;1;14947.78;0;0;0;0;0;0;0;0;0;0;0;0;0
70482;100;4;15951.44;0;0;0;0;0;0;0;0;0;0;0;0;1
70927;24;0;925.84;0;0;0;0;0;0;0;0;0;0;0;1;1
71033;29;1;193.62;0;0;0;0;0;0;0;0;0;0;0;0;1
71118;32;1;696.27;0;0;0;0;0;0;0;0;0;0;0;0;1
71226;144;4;12916.34;0;0;0;0;0;0;0;0;0;0;0;0;1
71264;192;3;13176.44;0;0;0;0;0;0;0;0;0;0;0;0;1
71365;141;0;139.98;0;0;0;0;0;0;0;0;0;0;0;0;1
71548;17;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0;1
71595;67;3;376.18;0;0;0;0;0;0;0;0;0;0;0;0;1
71679;38;1;849.17;0;0;0;0;0;0;0;0;0;0;0;0;1
71859;23;1;1099.56;0;0;0;0;0;0;0;0;0;0;0;0;1
71870;NA;1;663.71;0;0;2;1;0;0;0;0;1;1;0;0;1
71879;56;4;3131.51;0;0;0;0;0;0;0;0;0;0;0;0;1
71962;128;0;258.82;0;0;0;0;0;0;1;1;1;1;1;1;1
72133;12;1;2462.53;0;0;0;0;0;0;0;0;0;0;0;0;1
72156;29;1;11149.43;0;0;0;0;0;1;0;0;0;0;0;0;1
72185;6;0;842.33;0;0;0;0;0;0;0;0;0;0;0;0;0
72288;89;1;2405.09;0;0;0;0;0;0;0;0;0;0;0;0;1
72502;39;4;1698.18;0;0;0;0;0;0;22;22;22;20;19;18;1
72583;31;1;3251.91;0;0;0;0;0;0;0;0;0;0;0;0;1
72646;43;NA;9244.15;0;0;0;0;0;0;0;0;0;0;0;0;1
72658;9;0;211.74;0;0;0;0;0;0;2;2;2;2;2;2;1
72669;93;4;379.65;0;0;1;0;0;0;0;0;0;0;0;0;1
72847;213;1;619.96;0;0;0;0;0;0;0;0;0;0;0;0;1
72954;11;1;279.17;0;0;0;0;0;0;0;0;0;1;1;0;1
73023;27;1;1196.72;0;7;7;7;7;7;0;0;0;0;0;0;1
73030;NA;4;11096.41;0;0;0;0;0;0;0;0;0;0;0;0;1
73231;27;1;5383.51;0;0;0;0;0;0;0;0;0;0;0;0;1
73381;20;NA;12149.82;1;1;1;1;1;1;3;2;2;0;0;0;1
73560;NA;4;5946.27;0;0;0;0;0;0;0;0;0;0;0;0;1
73627;7;0;308.79;0;0;0;0;0;0;0;0;0;0;0;0;1
73713;24;1;10.84;0;0;0;0;0;0;4;4;4;3;3;3;1
73761;50;1;448.8;0;0;0;0;0;0;0;0;0;0;0;0;1
73789;66;3;6942.33;0;0;0;0;0;0;3;6;5;3;4;5;1
73919;24;4;29975.39;0;0;0;0;0;0;0;0;0;0;0;0;1
73983;78;1;7195.16;0;0;0;0;1;0;0;0;0;0;0;0;1
74027;91;5;988.49;0;0;0;0;0;0;0;0;0;0;0;0;1
74218;59;0;1314.5;2;2;2;2;2;2;2;2;2;2;2;2;0
74242;19;1;485.55;0;0;0;0;0;0;0;0;0;0;0;0;1
74282;75;3;10354.47;1;1;1;1;1;2;0;0;0;0;1;1;0
74328;59;0;162.1;0;0;0;0;0;0;0;0;0;0;0;0;1
74349;55;NA;599.49;0;0;0;0;0;0;0;0;0;0;0;0;1
74351;16;NA;0.7;0;0;0;0;0;0;0;0;0;0;0;0;1
