Id_cliente;Edad;Genero;Venta_total;N_Compras;FechaCompra;MontoCompra;MetodoPago;Tiempo;Navegador;Boletin;Vale
504729;31;0;203.9;4;11.09.21;52.929;2;380;0;0;1
504730;29;0;117.2;3;07.10.21;50.4;1;852;2;0;0
504731;18;1;442.2;7;01.08.21;42.245;2;740;1;1;0
504732;53;0;200.8;3;02.06.21;54.361;1;875;0;0;0
504733;48;1;93;3;14.03.21;35.654;2;973;1;1;0
504734;65;1;131.9;2;12.11.21;44.973;1;644;0;1;0
504735;19;0;40.7;1;21.10.21;34.437;0;910;2;1;0
504736;53;0;48.6;2;10.01.21;19.831;1;514;2;0;0
504737;37;1;28.7;1;19.09.21;25.748;1;803;0;0;1
504738;46;1;158.4;3;31.01.21;57.95;0;736;0;1;0
504739;18;1;127.3;3;27.09.21;27.043;1;788;0;0;0
504740;54;0;193.2;4;29.10.21;31.15;1;602;0;0;0
504741;45;1;231.7;3;17.02.21;49.346;1;799;3;0;0
504742;36;1;167.2;9;08.06.21;33.115;2;1066;0;1;0
504743;44;1;632.5;13;15.02.21;48.19;0;605;0;1;0
504744;27;0;36.5;1;27.07.21;33.358;1;814;0;1;0
504745;29;1;24;1;05.12.21;22.459;1;914;1;0;0
504746;30;0;171.3;3;30.01.21;62.969;1;687;2;1;1
504747;18;1;159.5;7;26.05.21;22.954;1;1025;0;0;0
504748;46;1;93.5;1;22.12.21;76.16;0;703;0;1;1
504749;50;1;63.1;1;20.04.21;46.652;1;759;0;0;0
504750;28;0;423;14;18.02.21;27.674;1;601;0;0;0
504751;40;1;357.9;7;28.06.21;45.735;1;803;0;0;0
504752;33;0;28.5;1;05.07.21;27.075;0;741;2;0;0
504753;40;0;41;1;30.08.21;24.813;0;894;0;0;0
504754;28;1;211.9;5;25.04.21;38.498;1;665;0;1;0
504755;25;1;392.5;5;15.12.21;50.667;0;637;1;0;0
504756;49;0;102.2;2;10.07.21;40.022;1;823;2;1;0
504757;35;1;116.7;4;15.04.21;25.125;1;1031;0;0;0
504758;60;0;155.6;11;17.12.21;22.943;1;893;0;0;1
504759;37;1;86.4;2;04.12.21;31.687;0;1073;2;0;0
504760;25;1;22.9;1;02.07.21;21.384;1;880;0;1;0
504761;51;1;161.4;5;10.01.21;33.793;1;833;2;0;0
504762;44;1;39.3;1;06.08.21;37.335;1;862;2;1;1
504763;45;1;184.9;3;22.07.21;48.177;1;988;3;0;0
504764;50;0;137.4;3;24.02.21;56.081;1;1003;0;0;1
504765;28;1;64.3;1;20.08.21;54.46;2;585;0;0;0
504766;34;0;251.6;12;03.11.21;37.783;2;864;3;1;1
504767;34;0;293;8;08.02.21;29.211;1;828;0;0;0
504768;21;1;650.5;13;22.09.21;40.516;1;745;0;0;0
504769;33;0;569.3;17;21.02.21;43.193;2;441;1;0;0
504770;52;0;43.7;1;01.10.21;41.515;1;503;0;0;0
504771;39;1;354.3;3;02.06.21;84.321;1;694;1;0;0
504772;20;0;280.2;6;03.01.21;43.497;1;456;3;1;0
504773;18;0;451.2;6;19.12.21;67.83;0;698;1;1;1
504774;56;0;44.9;3;02.03.21;26.162;1;909;0;0;1
504775;35;0;84.3;4;06.08.21;21.905;1;615;3;0;0
504776;28;1;98;3;08.03.21;25.198;0;775;1;0;0
504777;33;1;61.8;2;07.12.21;40.269;0;587;0;1;1
504778;18;1;108.4;4;27.09.21;31.802;0;814;1;1;0
504779;53;0;42.1;1;21.10.21;39.995;1;871;0;0;0
504780;31;1;365.6;6;07.06.21;73.628;1;524;0;1;0
504781;52;0;252.8;5;20.06.21;35.317;1;625;1;0;0
504782;37;1;494.1;9;20.08.21;51.675;1;552;0;0;1
504783;53;1;785.1;21;14.10.21;37.315;1;872;0;1;0
504784;39;0;296;3;06.11.21;58.101;1;790;1;1;0
504785;46;1;50.8;1;07.01.21;48.023;1;771;0;0;0
504786;45;1;200.6;5;31.08.21;35.246;2;757;0;1;0
504787;43;0;1040.6;23;09.02.21;62.943;1;838;0;1;1
504788;40;1;514.2;11;16.04.21;46.985;2;822;1;0;0
504789;33;1;119.7;2;30.10.21;50.078;2;631;3;0;0
504790;59;0;43.6;1;02.04.21;36.78;2;666;0;0;0
504791;25;0;296.6;8;18.10.21;46.262;1;729;2;1;0
504792;36;1;33.6;1;18.06.21;31.599;1;746;0;0;0
504793;36;1;113.5;5;26.03.21;22.146;1;1151;0;0;0
504794;41;1;157.8;5;02.05.21;28.477;0;711;0;0;0
504795;31;1;339.5;12;13.07.21;46.104;1;832;0;0;0
504796;40;1;76.7;1;07.10.21;44.51;0;864;0;1;0
504797;34;0;246.1;9;10.08.21;25.186;1;992;2;0;0
504798;18;0;109.9;3;07.12.21;60.528;1;594;2;1;0
504799;36;0;274.7;11;13.11.21;22.383;0;951;4;1;0
504800;23;1;122.7;5;02.10.21;36.564;1;693;3;0;0
504801;18;1;128.6;6;09.08.21;27.603;1;1230;0;1;0
504802;38;1;172.3;4;16.04.21;38.211;1;845;0;0;0
504803;42;0;43.8;3;31.05.21;19.93;1;559;0;1;0
504804;42;0;170;13;13.02.21;16.532;2;745;0;1;0
504805;43;1;64.8;2;17.05.21;26.079;0;981;2;0;0
504806;18;0;176.1;4;05.12.21;45.136;0;795;0;0;0
504807;20;0;37.3;1;05.06.21;35.435;0;769;0;0;0
504808;60;1;37.7;2;11.02.21;19.595;1;909;0;0;0
504809;23;1;161.1;2;26.08.21;52.479;1;658;3;1;0
504810;43;1;47.9;1;18.12.21;38.661;1;742;0;0;0
504811;28;0;213.3;6;13.11.21;50.113;0;590;1;0;0
504812;37;0;482.5;11;11.04.21;30.059;2;1091;0;1;0
504813;28;0;56.3;4;15.06.21;15.622;0;560;0;0;0
504814;43;0;871.6;13;13.07.21;68.356;1;811;0;1;0
504815;38;0;349.4;14;01.04.21;31.756;2;826;2;1;0
504816;31;0;1050.2;22;09.04.21;53.515;1;738;2;1;0
504817;23;1;61.9;2;28.03.21;29.442;1;554;0;0;0
504818;39;0;234.5;6;30.12.21;42.051;1;600;0;1;1
504819;21;0;24.7;1;30.09.21;15.99;0;874;0;1;0
504820;41;0;57.3;3;03.11.21;27.678;0;640;0;1;1
504821;68;1;135.5;2;26.10.21;70.237;2;407;0;1;0
504822;52;0;475.1;15;17.12.21;53.396;1;850;0;0;0
504823;45;0;597.8;11;08.02.21;62.656;1;603;1;0;0
504824;35;0;443.2;8;18.11.21;42.694;1;854;2;1;0
504825;18;0;664.7;12;25.01.21;37.974;1;724;1;0;0
504826;20;1;698.8;9;23.06.21;52.117;1;715;1;0;0
504827;51;0;247.5;5;05.08.21;54.412;2;719;4;0;0
504828;27;0;41.3;1;11.05.21;38.894;0;515;3;1;0
504829;28;1;150.6;5;23.02.21;43.219;2;631;0;1;1
504830;34;0;592.7;11;12.03.21;63.506;1;733;0;1;1
504831;23;1;471.9;16;29.10.21;21.957;2;574;0;0;0
504832;21;0;208.2;6;27.04.21;28.173;0;848;3;0;0
504833;35;1;32.9;2;24.04.21;18.685;1;725;0;0;0
504834;25;0;88.4;4;04.12.21;26.348;1;519;0;1;1
504835;27;0;107.4;3;22.02.21;38.471;1;679;0;0;0
504836;27;0;92.7;2;01.12.21;57.181;0;778;1;1;1
504837;42;1;1376.7;16;03.12.21;81.169;1;680;1;0;0
504838;33;0;588.6;15;07.08.21;32.61;1;812;2;1;0
504839;34;1;555.8;10;02.03.21;33.659;0;863;1;1;1
504840;43;1;244.6;7;26.02.21;38.352;1;1172;2;1;1
504841;34;0;139.3;3;14.04.21;39.027;1;987;0;1;0
504842;33;0;539.6;9;30.07.21;77.184;0;445;2;1;0
504843;42;0;368;10;26.02.21;35.836;1;695;1;1;0
504844;44;1;61.7;3;16.06.21;21.391;2;732;0;0;0
504845;34;1;413.2;8;12.02.21;48.989;1;814;4;1;1
504846;37;1;711.6;17;17.07.21;42.075;1;552;3;1;1
504847;27;0;42.1;1;08.01.21;37.878;1;644;2;0;1
504848;26;1;116.3;4;16.09.21;30.101;0;496;3;0;0
504849;45;0;252.1;3;21.01.21;91.544;1;672;0;1;0
504850;41;0;33.6;1;13.03.21;31.92;1;678;0;1;1
504851;41;0;166.3;9;05.03.21;17.541;2;724;0;1;0
504852;39;0;126.4;5;31.10.21;25.92;1;506;3;0;0
504853;37;1;193.6;5;20.01.21;27.511;0;917;2;1;0
504854;44;1;171.1;9;06.06.21;19.8;1;795;4;0;0
504855;47;0;397;14;04.08.21;32.451;2;479;2;0;0
504856;47;0;1314.3;15;08.07.21;75.996;2;765;1;1;0
504857;35;1;42.1;3;06.09.21;19.758;1;498;0;0;0
504858;53;1;83.1;4;21.10.21;19.324;1;1022;0;0;0
504859;39;0;251.4;6;24.05.21;48.954;1;1071;0;0;0
504860;44;0;161.9;7;30.10.21;31.337;2;730;2;0;0
504861;39;1;274.2;9;27.04.21;29.477;1;627;0;0;0
504862;39;1;91.1;3;26.12.21;55.196;1;600;3;0;0
504863;27;1;236.1;7;04.07.21;33.18;2;678;1;0;1
504864;44;0;229.9;13;26.09.21;17.302;1;761;0;1;0
504865;70;1;51.7;1;16.11.21;49.115;1;967;3;0;0
504866;32;0;88;2;17.10.21;34.738;1;932;1;1;0
504867;37;1;38.5;1;07.11.21;33.911;1;935;1;1;0
504868;31;0;21.2;2;15.07.21;14.558;1;811;0;0;0
504869;30;0;51.7;2;16.01.21;22.312;1;572;0;0;0
504870;55;0;187.2;5;29.06.21;32.961;2;641;0;0;0
504871;28;0;194.1;10;08.03.21;21.678;1;791;0;1;0
504872;30;0;99.8;2;21.11.21;52.727;1;524;2;1;0
504873;18;1;661.1;14;28.03.21;31.333;1;775;3;0;0
504874;27;1;141.8;4;25.03.21;35.095;1;865;3;0;1
504875;18;1;75.8;2;02.04.21;51.552;2;878;0;0;0
504876;44;0;194.6;7;23.08.21;26.92;1;801;4;1;0
504877;70;0;58.6;2;28.07.21;42.882;1;444;0;0;0
504878;32;0;358.6;9;13.12.21;35.012;1;1020;0;1;0
504879;18;0;172.1;4;01.06.21;49.483;2;478;1;1;0
504880;47;0;455.2;12;14.04.21;42.586;1;693;3;1;0
504881;27;1;143;4;18.01.21;45.012;1;831;3;0;0
504882;52;1;51.8;2;03.01.21;28.093;1;805;2;0;0
504883;33;0;33.8;1;17.05.21;32.11;2;550;0;0;1
504884;28;1;257.7;9;04.12.21;33.612;1;582;0;1;0
504885;34;1;115.1;3;11.07.21;46.279;2;832;0;0;0
504886;45;0;89.1;2;23.11.21;43.656;1;852;1;0;0
504887;33;1;53.2;1;07.02.21;49.705;1;581;0;0;0
504888;30;0;158.1;7;04.02.21;23.983;0;851;0;1;0
504889;34;0;20;1;01.11.21;19;0;507;0;1;0
504890;21;1;43.2;2;08.02.21;27.354;1;872;1;1;0
504891;41;1;54.2;2;19.01.21;31.855;2;601;1;1;1
504892;18;0;164.3;6;28.05.21;26.106;1;794;0;1;1
504893;31;0;93.9;3;04.12.21;31.867;1;764;0;1;0
504894;45;1;38.4;2;09.09.21;20.707;0;969;1;0;0
504895;40;0;97.3;5;06.02.21;27.801;2;804;1;0;0
504896;43;1;241.5;12;02.11.21;22.663;1;672;0;1;0
504897;35;1;90.5;5;04.11.21;20.7;1;845;0;1;0
504898;50;0;82.2;4;20.10.21;20.108;2;1106;3;1;0
504899;47;1;46;2;26.11.21;22.734;0;873;2;0;0
504900;41;1;236.9;3;29.03.21;44.14;1;769;0;1;0
504901;47;1;148;5;24.12.21;32.381;2;610;1;0;0
504902;45;0;94.5;2;28.04.21;38.657;0;649;1;1;0
504903;31;0;235.8;6;20.10.21;31.917;1;902;0;0;0
504904;20;0;489.4;9;31.07.21;50.987;2;621;0;0;1
504905;41;1;170.5;4;12.10.21;42.543;0;720;3;0;0
504906;43;1;334.7;4;18.08.21;44.438;1;1039;0;0;0
504907;49;1;160.9;6;23.08.21;33.157;1;807;0;0;0
504908;25;1;240;6;13.08.21;37.885;0;546;2;1;1
504909;25;0;51.8;2;12.10.21;23.6;0;1172;0;1;1
504910;42;0;293.3;17;27.09.21;26.025;2;1077;1;1;0
504911;35;1;68.5;2;19.02.21;48.721;1;870;0;1;0
504912;18;1;70.6;2;29.10.21;25.926;2;1010;0;1;0
504913;41;1;336.4;10;15.07.21;31.199;2;732;0;1;0
504914;18;0;391.7;12;28.04.21;43.492;0;840;4;0;0
504915;25;0;268.8;5;07.07.21;39.681;1;684;1;0;0
504916;52;1;67.7;2;19.12.21;35.393;1;496;2;1;0
504917;58;0;40.8;1;10.11.21;32.245;1;1247;0;0;0
504918;21;0;501.1;7;01.11.21;46.839;1;487;2;1;0
504919;32;1;197.7;8;18.06.21;25.93;1;834;0;1;0
504920;37;1;126.7;5;14.10.21;41.109;2;811;1;0;0
504921;57;1;329.1;12;21.05.21;36.22;2;873;0;0;1
504922;30;1;230.7;8;08.09.21;52.553;1;744;1;1;1
504923;30;1;221.1;6;22.08.21;46.236;1;766;0;1;0
504924;55;0;320.2;6;02.04.21;37.787;0;805;0;0;0
504925;32;0;67.2;1;08.04.21;63.552;1;826;2;1;1
504926;45;1;51;1;23.01.21;48.45;1;780;0;0;0
504927;18;0;85.7;2;21.02.21;29.112;0;768;0;0;0
504928;34;1;46.8;1;08.06.21;44.144;0;482;3;1;1
504929;18;1;39.4;1;24.06.21;37.234;2;1142;0;0;0
504930;23;0;130.7;3;02.03.21;64.901;1;856;1;1;1
504931;46;0;208.5;8;02.06.21;21.136;1;778;2;0;1
504932;35;1;290.6;5;09.08.21;57.683;0;648;1;1;0
504933;32;0;84.3;4;26.03.21;17.35;1;599;0;1;0
504934;27;0;90.5;3;04.05.21;43.473;1;915;1;1;0
504935;33;1;996.4;17;15.05.21;42.488;2;751;0;1;0
504936;40;0;34.5;1;04.07.21;31.923;1;892;0;1;0
504937;48;0;304.7;8;14.05.21;45.846;0;497;2;0;0
504938;18;1;101.7;6;26.09.21;18.89;1;998;3;0;0
504939;26;1;363;17;30.04.21;24.442;1;942;0;0;0
504940;38;0;145.5;6;08.06.21;25.381;1;765;0;0;1
504941;35;1;272.2;10;19.05.21;26.493;2;844;1;0;0
504942;41;1;165.3;2;08.03.21;55.655;1;913;0;1;0
504943;39;0;62.6;1;08.09.21;59.47;1;499;2;0;0
504944;32;0;40.8;1;27.03.21;38.035;2;1082;0;1;1
504945;30;1;75.8;3;19.04.21;37.957;2;867;0;0;0
504946;33;0;630.6;4;17.10.21;84.149;1;633;1;0;0
504947;50;1;181.9;4;13.12.21;34.919;2;513;4;0;1
504948;27;1;187.3;7;02.09.21;30.113;1;958;0;1;1
504949;35;0;343.5;6;01.12.21;51.64;2;778;2;0;0
504950;38;1;58.8;2;08.11.21;31.741;1;867;0;1;1
504951;55;1;59.8;3;25.06.21;23.307;2;785;0;0;0
504952;32;1;53.5;1;09.10.21;50.825;2;600;0;0;0
504953;48;0;655.2;10;30.04.21;66.317;1;872;0;0;0
504954;51;1;90.4;6;18.06.21;29.433;2;724;1;0;0
504955;35;0;47.7;1;15.07.21;34.453;1;776;0;0;0
504956;33;1;79.7;1;17.12.21;52.132;2;1208;0;0;0
504957;32;1;439.6;18;06.11.21;28.045;1;936;0;1;1
504958;33;0;224.4;3;28.06.21;52.258;2;907;2;1;0
504959;46;0;69.7;1;27.08.21;66.215;1;1210;3;0;0
504960;39;1;52.2;3;15.03.21;20.08;1;849;0;1;0
504961;39;1;20.1;1;21.10.21;19.095;2;802;0;1;0
504962;22;0;36.6;2;21.07.21;16.086;2;588;4;0;0
504963;24;0;67.2;3;14.07.21;27.712;1;699;0;0;0
504964;62;1;68.6;3;07.10.21;23.105;1;372;2;0;1
504965;34;0;872.4;14;20.08.21;58.158;1;902;1;1;0
504966;27;1;25;2;27.01.21;22.007;1;492;3;0;0
504967;53;0;111.8;4;16.04.21;30.029;2;942;0;0;0
504968;39;0;232.9;6;06.03.21;41.147;1;772;0;0;0
504969;43;1;25.4;1;26.09.21;24.13;2;803;0;0;0
504970;34;0;150.5;5;13.01.21;35.115;1;772;0;0;0
504971;32;1;579.5;11;15.03.21;46.79;1;1029;0;1;0
504972;34;1;1227.4;13;07.08.21;141.022;2;928;4;1;0
504973;19;0;103.2;2;11.09.21;39.413;1;775;0;0;0
504974;35;0;149.5;9;03.07.21;17.178;1;618;0;0;0
504975;40;0;520;8;11.11.21;47.738;1;946;0;0;0
504976;58;1;70.6;2;02.12.21;41.379;1;605;0;0;0
504977;37;1;167.4;3;18.02.21;43.82;1;500;0;1;0
504978;18;1;72.9;2;14.12.21;31.802;1;870;0;1;0
504979;35;0;260.5;8;13.08.21;50.926;2;959;2;1;0
504980;69;0;32.4;1;21.08.21;30.78;1;667;2;0;0
504981;46;0;467.4;6;04.02.21;41.36;1;853;0;1;0
504982;26;1;185.7;4;15.08.21;37.58;2;665;2;1;0
504983;43;0;263.1;9;22.09.21;41.174;2;910;0;0;1
504984;27;0;53.7;2;31.07.21;30.203;1;977;0;1;0
504985;20;0;131.1;2;31.01.21;53.303;2;673;3;1;0
504986;32;0;137.3;2;10.07.21;63.084;1;535;3;1;0
504987;37;1;228.7;4;08.12.21;83.523;1;518;0;0;0
504988;18;1;143.1;6;22.09.21;40.319;1;947;0;0;1
504989;22;1;704.2;16;20.02.21;36.849;1;575;0;1;0
504990;36;0;185.8;5;17.12.21;39.873;1;847;0;0;0
504991;31;1;240.4;7;16.12.21;29.921;1;900;1;1;1
504992;41;0;113.7;2;03.03.21;52.165;1;690;0;0;0
504993;21;1;70;3;20.10.21;28.641;1;690;3;0;0
504994;45;1;142.7;3;29.05.21;48.056;2;940;1;1;0
504995;22;0;89.1;5;05.08.21;19.82;1;635;0;0;0
504996;56;1;294.5;6;12.06.21;45.665;0;576;2;0;0
504997;18;0;63.9;1;13.10.21;60.576;1;718;1;1;0
504998;23;0;269;15;30.12.21;26.214;1;1010;0;1;0
504999;41;0;83.4;3;18.10.21;28.924;0;1070;0;1;0
505000;56;0;139.6;6;06.12.21;28.833;1;722;2;0;0
505001;40;1;73.7;2;12.12.21;31.055;1;592;3;1;1
505002;43;1;192;3;02.02.21;75.093;2;972;0;1;1
505003;36;1;203.8;5;03.04.21;38.184;1;460;1;1;0
505004;24;1;61.7;3;21.09.21;22.61;1;785;2;1;0
505005;30;1;77;3;04.08.21;24.66;1;702;4;0;0
505006;21;0;47.1;3;19.01.21;13.477;1;1013;0;0;0
505007;21;0;50.9;2;04.02.21;23.983;1;1031;0;0;0
505008;41;0;20.3;1;09.07.21;19.285;1;550;3;0;0
505009;23;1;129.6;7;13.08.21;20.694;0;810;0;1;0
505010;40;1;258.1;5;03.03.21;33.1;1;677;0;1;1
505011;20;1;93.2;4;04.03.21;21.222;1;707;1;1;0
505012;40;0;35;1;17.02.21;33.141;1;891;0;1;0
505013;30;0;157.8;4;26.07.21;49.756;1;700;1;1;1
505014;53;1;713.5;12;03.01.21;41.87;1;815;0;1;0
505015;40;0;87.5;2;28.07.21;38.336;0;912;2;0;0
505016;51;1;68.1;8;23.06.21;11.677;0;1053;0;1;0
505017;27;0;137.1;3;20.06.21;27.726;2;792;2;0;0
505018;37;0;467.5;7;05.09.21;62.23;1;801;0;0;0
505019;24;1;195.3;2;10.07.21;91.515;0;581;0;1;0
505020;31;1;282.9;4;23.09.21;48.854;1;1005;3;1;0
505021;33;1;366.8;10;06.10.21;35.219;2;829;2;0;0
505022;27;0;133.8;5;02.12.21;24.062;1;805;0;1;0
505023;21;0;159.6;4;19.10.21;58.362;1;795;0;1;0
505024;19;1;154.7;5;08.07.21;31.64;2;825;1;0;0
505025;18;1;65.1;3;29.06.21;29.736;0;849;4;1;0
505026;23;0;154.7;3;28.03.21;58.694;1;941;0;1;0
505027;44;1;9;1;07.08.21;8.48;1;1010;3;1;0
505028;18;0;128.7;7;20.02.21;32.212;1;824;0;0;0
505029;20;0;113.7;6;06.12.21;17.466;1;1076;1;0;0
505030;57;1;171.1;3;05.11.21;46.235;2;970;0;0;0
505031;28;1;229.2;5;13.02.21;72.485;1;769;0;0;0
505032;40;0;393.5;11;14.10.21;42.396;1;420;3;1;0
505033;44;0;465.3;8;12.02.21;84.938;1;795;0;1;0
505034;44;1;42.5;1;21.09.21;37.294;0;1001;3;0;0
505035;18;1;112.3;2;02.02.21;63.664;1;640;0;0;0
505036;33;1;142.8;6;28.06.21;20.071;0;795;0;1;1
505037;18;0;332;13;29.08.21;35.453;1;750;3;0;0
505038;65;1;21.5;1;24.09.21;20.264;1;930;1;0;0
505039;18;1;288.5;9;02.06.21;39.508;0;710;0;1;0
505040;23;1;124.2;4;03.12.21;30.915;2;604;1;0;0
505041;24;0;206.5;7;10.10.21;32.021;1;883;0;0;0
505042;18;1;34.9;1;18.03.21;29.296;1;586;3;1;0
505043;52;1;621.2;10;02.09.21;57.806;1;450;0;0;0
505044;65;1;385.1;7;24.09.21;46.175;1;1111;0;1;1
505045;30;1;40.7;1;02.05.21;38.09;0;947;0;1;0
505046;20;1;36.1;1;27.09.21;34.169;2;1099;1;0;0
505047;18;0;1038.8;20;24.11.21;44.556;1;877;3;0;0
505048;33;0;305;10;26.10.21;31.074;1;862;2;1;0
505049;32;1;21.9;1;06.10.21;20.805;1;847;0;0;0
505050;28;0;1056.9;18;20.08.21;53.928;2;747;0;0;0
505051;39;0;190;8;09.04.21;28.709;2;872;0;1;0
505052;41;1;540.8;9;18.10.21;38.5;1;620;3;0;0
505053;40;0;67.4;1;13.05.21;55.878;1;588;0;1;1
505054;32;1;96.7;4;14.07.21;22.06;2;700;1;0;0
505055;23;0;129.2;5;25.04.21;24.232;1;1012;0;0;0
505056;44;0;74.3;4;25.04.21;18.383;1;488;4;1;0
505057;36;0;289;11;27.02.21;29.918;1;561;0;1;0
505058;47;1;553.2;8;17.12.21;67.75;1;886;0;1;1
505059;45;1;62.2;2;23.02.21;34.581;1;645;3;0;0
505060;19;0;183.7;2;01.02.21;60.92;1;807;3;1;0
505061;19;0;112.5;2;08.12.21;39.274;1;938;1;0;0
505062;27;0;112.2;4;22.07.21;26.544;0;823;2;1;0
505063;23;1;66.2;2;09.06.21;26.271;1;646;1;0;0
505064;45;1;77.8;1;27.09.21;73.474;1;1011;0;1;0
505065;40;1;544.4;10;20.05.21;56.046;1;914;0;1;1
505066;49;0;65.6;3;16.02.21;33.904;1;765;1;0;0
505067;41;1;233.6;6;24.09.21;37.943;0;756;1;0;0
505068;39;0;30;1;06.03.21;28.5;1;847;0;0;0
505069;50;0;58;4;21.07.21;11.573;1;724;0;1;0
505070;42;0;189.4;5;13.12.21;37.125;1;466;1;1;0
505071;37;0;153;8;08.12.21;22.772;2;915;0;1;1
505072;54;0;257.3;9;12.05.21;31.251;1;884;1;0;0
505073;37;1;46.8;4;12.10.21;20.248;0;346;1;0;0
505074;32;0;42.2;1;12.08.21;37.504;1;872;0;0;1
505075;26;1;63.1;2;24.06.21;22.357;0;1096;0;0;0
505076;44;1;43.9;1;21.02.21;36.093;2;577;0;1;0
505077;51;1;137.1;3;18.05.21;58.867;1;767;0;0;1
505078;35;0;99.2;3;26.08.21;41.098;2;727;1;0;0
505079;52;1;74.8;6;27.12.21;18.95;2;1059;1;0;0
505080;18;0;237.7;17;02.01.21;15.404;0;942;2;0;0
505081;35;0;23.2;2;19.09.21;22.04;2;622;0;1;1
505082;36;0;244;7;05.11.21;64.507;1;822;1;0;1
505083;27;1;1790.2;15;14.12.21;93.717;1;1194;0;1;0
505084;65;1;155.8;4;04.06.21;26.106;2;628;2;0;0
505085;35;1;37.8;2;13.02.21;22.081;1;778;0;1;0
505086;31;1;674.7;9;09.04.21;66.634;1;852;1;0;0
505087;36;1;30.3;1;07.11.21;28.785;1;670;0;1;0
505088;18;1;45.2;1;17.11.21;36.561;1;1097;0;0;1
505089;27;1;79.7;2;21.08.21;37.659;1;625;4;1;0
505090;48;0;61.8;2;14.02.21;26.496;1;530;0;1;0
505091;28;1;235.1;15;14.02.21;24.69;2;686;0;1;0
505092;26;1;35.7;1;24.06.21;33.915;2;878;1;1;0
505093;52;0;52.5;2;03.08.21;29.962;1;636;0;0;0
505094;52;0;91.2;4;12.01.21;16.177;1;834;0;0;0
505095;42;0;40.8;2;08.09.21;23.359;0;881;0;1;0
505096;31;1;154.5;5;18.07.21;32.887;2;562;0;1;0
505097;33;0;84;5;05.01.21;26.728;1;639;2;0;0
505098;26;0;139.2;3;04.02.21;44.643;0;823;1;0;0
505099;24;1;132.8;5;15.06.21;29;1;906;0;0;1
505100;23;1;883.2;12;21.09.21;79.121;1;683;0;1;0
505101;29;1;382.4;8;29.10.21;34.758;1;747;3;0;0
505102;24;1;70.6;2;07.06.21;35.109;0;669;3;1;0
505103;18;0;315.6;14;18.04.21;26.38;1;911;0;0;0
505104;39;0;81.7;3;20.12.21;36.577;1;853;1;1;1
505105;39;1;36.1;2;17.06.21;14.953;1;713;0;0;0
505106;56;0;96.2;4;26.04.21;36.056;1;866;0;0;0
505107;28;1;352.3;5;11.06.21;83.163;1;666;2;1;0
505108;40;1;393.9;8;05.01.21;50.822;0;802;3;1;0
505109;40;1;106.1;7;21.04.21;16.797;2;865;0;1;0
505110;33;1;40.2;1;08.07.21;38.19;0;1147;3;1;0
505111;45;1;59.6;1;02.12.21;44.939;1;699;1;0;0
505112;45;1;196.2;3;27.09.21;69.967;0;715;2;0;0
505113;40;0;93.7;5;13.10.21;24.055;0;623;2;0;0
505114;33;0;143.8;1;18.07.21;97.881;1;594;0;0;0
505115;32;0;266.6;8;10.02.21;35.714;0;638;3;1;0
505116;20;1;229.1;9;23.05.21;22.898;1;900;0;0;0
505117;26;0;48.6;2;30.12.21;16.798;1;913;0;0;0
505118;29;0;35;1;17.01.21;33.177;2;833;0;1;0
505119;23;1;117.6;2;17.11.21;37.641;1;687;2;0;0
505120;41;0;294.2;9;07.09.21;20.933;0;691;0;0;0
505121;50;1;198.8;5;14.04.21;47.738;1;615;0;0;0
505122;25;0;527.3;14;11.10.21;43.466;0;640;2;1;0
505123;39;0;42.2;1;02.11.21;35.136;1;547;0;0;0
505124;24;0;34.2;1;16.01.21;23.782;1;1024;0;1;0
505125;32;0;868.7;20;08.02.21;35.305;1;1111;0;1;0
505126;28;1;84;1;31.08.21;79.8;2;412;1;1;0
505127;43;1;131.9;5;31.12.21;23.083;1;832;0;1;0
505128;28;1;113.8;6;09.01.21;15.871;2;829;0;1;0
505129;48;1;66;2;31.08.21;30.495;2;818;0;1;0
505130;33;1;273.9;13;19.02.21;23.579;1;613;3;1;0
505131;28;1;73.1;4;26.08.21;14.895;1;924;2;0;0
505132;21;0;112.2;3;16.08.21;39.94;0;854;0;0;0
505133;39;0;35.1;3;03.02.21;18.751;1;906;3;1;0
505134;47;1;26.5;2;06.09.21;18.623;1;607;2;0;0
505135;39;1;375;5;24.11.21;59.422;1;511;1;1;1
505136;63;0;69.5;1;12.11.21;66.025;1;858;0;1;0
505137;53;0;1661.3;14;11.01.21;115.479;2;607;0;0;0
505138;32;0;97.6;4;31.03.21;17.713;0;950;1;0;0
505139;32;0;262.2;6;29.03.21;41.772;2;397;0;0;0
505140;42;1;132.6;4;15.06.21;18.625;1;696;0;0;0
505141;26;0;247.2;7;22.02.21;36.145;1;669;0;1;0
505142;50;1;164.2;6;08.11.21;33.598;1;720;0;0;0
505143;40;1;76;8;11.10.21;13.616;1;807;1;0;0
505144;39;0;52.6;1;23.10.21;49.97;1;851;0;1;1
505145;44;1;315.1;6;14.03.21;35.676;2;875;1;0;0
505146;57;1;70.2;2;06.01.21;46.376;1;876;2;0;0
505147;38;0;26.6;2;29.11.21;19.85;1;749;0;0;0
505148;35;0;348.3;4;16.04.21;105.145;1;1160;0;1;1
505149;54;1;140.4;4;28.08.21;40.596;1;1030;0;0;0
505150;48;0;410;11;28.11.21;49.925;1;724;0;0;1
505151;32;0;264.9;3;14.01.21;63.846;1;715;2;0;0
